y_mean,x_mean,y_min,y_max,x_min,x_max,source_size
66.72318339100346,8806.283737024221,45.0,87.0,8789.0,8825.0,289.0
95.30559210526316,10337.003782894737,45.0,150.0,10269.0,10413.0,6080.0
57.5,11117.0,45.0,70.0,11105.0,11129.0,20.0
60.333333333333336,11689.041666666666,46.0,74.0,11674.0,11704.0,72.0
89.28015978695073,11182.213848202397,47.0,131.0,11138.0,11231.0,3755.0
63.86734693877551,7199.255102040816,48.0,80.0,7185.0,7214.0,98.0
66.58591549295775,11347.4,48.0,84.0,11325.0,11371.0,355.0
62.7979797979798,2681.060606060606,49.0,77.0,2665.0,2697.0,99.0
71.97069597069597,6206.549450549451,49.0,95.0,6188.0,6225.0,273.0
64.42105263157895,7060.491228070176,50.0,78.0,7047.0,7074.0,57.0
100.70268826775859,1522.0646252447925,51.0,154.0,1465.0,1577.0,5617.0
70.3089430894309,7386.967479674797,51.0,89.0,7369.0,7405.0,246.0
63.75,6407.0,52.0,76.0,6395.0,6419.0,16.0
68.31884057971014,9590.782608695652,52.0,85.0,9575.0,9607.0,138.0
71.47088607594937,5365.627848101266,53.0,89.0,5342.0,5391.0,395.0
63.8,7507.5,53.0,75.0,7496.0,7519.0,10.0
70.82432432432432,2513.4054054054054,54.0,87.0,2497.0,2530.0,148.0
69.84210526315789,4739.543859649123,54.0,85.0,4726.0,4753.0,57.0
74.84644194756554,11124.861423220973,54.0,95.0,11107.0,11143.0,267.0
75.23019801980197,2235.0495049504952,55.0,95.0,2213.0,2257.0,404.0
65.0,9405.0,55.0,75.0,9395.0,9415.0,1.0
67.6470588235294,2274.0,56.0,80.0,2262.0,2286.0,17.0
71.90225563909775,4723.165413533835,56.0,88.0,4707.0,4739.0,133.0
74.53985507246377,5723.742753623188,56.0,93.0,5703.0,5744.0,276.0
82.08092485549133,3934.3627167630057,57.0,108.0,3908.0,3961.0,692.0
69.11111111111111,1140.6666666666667,58.0,80.0,1129.0,1152.0,9.0
84.91761723700887,4404.098859315589,59.0,112.0,4378.0,4429.0,789.0
76.45882352941176,3044.247058823529,61.0,92.0,3030.0,3058.0,85.0
76.37,6122.76,61.0,92.0,6107.0,6138.0,100.0
108.52473227944927,8532.327383987762,61.0,151.0,8499.0,8571.0,1961.0
75.45454545454545,1175.7272727272727,63.0,88.0,1163.0,1188.0,22.0
82.51196172248804,2547.224880382775,64.0,101.0,2529.0,2565.0,209.0
88.47115384615384,7696.801282051282,65.0,111.0,7669.0,7722.0,624.0
83.2840909090909,3647.0492424242425,66.0,100.0,3626.0,3668.0,264.0
78.71428571428571,2606.4285714285716,67.0,90.0,2596.0,2617.0,7.0
81.0,53.25,68.0,94.0,40.0,67.0,48.0
87.40136054421768,11807.421768707483,68.0,107.0,11788.0,11827.0,294.0
138.88347303206996,6625.482780612245,69.0,213.0,6549.0,6698.0,10976.0
85.21428571428571,153.3095238095238,72.0,98.0,140.0,167.0,42.0
87.42857142857143,11907.30612244898,74.0,101.0,11894.0,11921.0,49.0
101.70198675496688,11472.521523178808,75.0,129.0,11440.0,11505.0,1208.0
86.8,866.4,76.0,98.0,856.0,877.0,5.0
91.072,9825.232,76.0,106.0,9808.0,9843.0,125.0
88.75,8146.25,77.0,101.0,8134.0,8158.0,20.0
92.1125,1002.6875,78.0,107.0,988.0,1017.0,80.0
100.36882129277566,396.7376425855513,79.0,120.0,378.0,414.0,263.0
105.4326160815402,3238.9218573046433,80.0,131.0,3209.0,3269.0,883.0
95.96835443037975,4289.088607594937,80.0,112.0,4272.0,4306.0,158.0
113.94454600853139,6383.642900670323,80.0,149.0,6348.0,6419.0,1641.0
96.18181818181819,9134.572727272727,80.0,112.0,9120.0,9149.0,110.0
118.0239484187903,10456.082591341725,82.0,155.0,10405.0,10509.0,3257.0
112.1872852233677,2045.2474226804125,83.0,149.0,2023.0,2067.0,582.0
102.31672597864768,5638.896797153025,84.0,121.0,5620.0,5658.0,281.0
104.54137115839244,99.41843971631205,85.0,124.0,75.0,122.0,423.0
99.13636363636364,646.4090909090909,85.0,113.0,631.0,662.0,88.0
100.28873239436619,672.0070422535211,85.0,116.0,655.0,689.0,142.0
95.71428571428571,2169.0,85.0,107.0,2158.0,2180.0,7.0
96.9090909090909,6341.090909090909,85.0,109.0,6329.0,6353.0,22.0
102.61875,3078.49375,86.0,119.0,3062.0,3095.0,160.0
101.45882352941176,11412.447058823529,86.0,117.0,11398.0,11427.0,85.0
101.30681818181819,872.7159090909091,87.0,115.0,857.0,888.0,88.0
97.5,5129.0,87.0,108.0,5119.0,5139.0,2.0
123.90803436078828,11524.077311773623,87.0,166.0,11492.0,11559.0,1979.0
103.725,275.2083333333333,88.0,119.0,259.0,292.0,120.0
103.82352941176471,772.964705882353,88.0,121.0,759.0,787.0,85.0
113.27615062761507,5416.341004184101,89.0,139.0,5395.0,5435.0,478.0
99.71428571428571,7804.0,89.0,111.0,7793.0,7815.0,7.0
106.78947368421052,8034.081339712919,89.0,125.0,8015.0,8053.0,209.0
110.7905604719764,4333.020648967552,92.0,131.0,4307.0,4356.0,339.0
107.57425742574257,4850.19801980198,92.0,123.0,4835.0,4865.0,101.0
106.25581395348837,10226.418604651162,92.0,121.0,10211.0,10241.0,86.0
111.74436090225564,5767.665413533835,93.0,130.0,5748.0,5787.0,266.0
108.77685950413223,5514.834710743801,94.0,124.0,5498.0,5531.0,121.0
108.38095238095238,6012.238095238095,96.0,121.0,6000.0,6024.0,21.0
119.6708229426434,932.8254364089776,97.0,142.0,912.0,954.0,401.0
154.7129090094128,2716.6295383236215,97.0,211.0,2673.0,2760.0,4462.0
113.52105263157895,10090.915789473684,97.0,131.0,10073.0,10109.0,190.0
115.32467532467533,6434.922077922078,99.0,132.0,6418.0,6451.0,154.0
122.71014492753623,6529.324637681159,100.0,145.0,6511.0,6547.0,345.0
114.36842105263158,6230.921052631579,101.0,127.0,6218.0,6244.0,38.0
129.35237388724036,2867.186943620178,103.0,158.0,2826.0,2907.0,1348.0
115.36842105263158,7823.210526315789,103.0,127.0,7811.0,7835.0,19.0
119.5925925925926,11988.288888888888,103.0,136.0,11973.0,12004.0,135.0
118.64383561643835,7059.986301369863,104.0,133.0,7046.0,7074.0,73.0
122.37128712871286,12048.069306930693,105.0,139.0,12029.0,12068.0,202.0
122.04395604395604,3721.3516483516482,106.0,138.0,3702.0,3740.0,182.0
119.08,7985.4,107.0,131.0,7973.0,7998.0,25.0
152.391793514229,849.7167438782263,108.0,197.0,823.0,877.0,1511.0
118.0,1360.0,108.0,128.0,1350.0,1370.0,1.0
121.4074074074074,390.25925925925924,109.0,134.0,378.0,403.0,27.0
127.10144927536231,469.6521739130435,109.0,145.0,452.0,487.0,207.0
124.48936170212765,10837.382978723404,110.0,139.0,10822.0,10853.0,94.0
128.09467455621302,3070.923076923077,111.0,145.0,3054.0,3087.0,169.0
121.0,5485.5,111.0,131.0,5475.0,5496.0,2.0
129.22727272727272,4800.198863636364,112.0,146.0,4783.0,4817.0,176.0
126.0,8204.0,116.0,136.0,8194.0,8214.0,1.0
129.05172413793105,8591.362068965518,116.0,142.0,8577.0,8606.0,58.0
143.0037037037037,327.27654320987654,118.0,168.0,301.0,354.0,810.0
137.38119658119658,11931.20341880342,118.0,157.0,11902.0,11958.0,585.0
136.07766990291262,7066.349514563107,122.0,150.0,7050.0,7083.0,103.0
140.7219512195122,8870.331707317073,122.0,159.0,8852.0,8888.0,205.0
143.43990929705217,5868.839002267574,125.0,163.0,5841.0,5894.0,441.0
143.91304347826087,8403.940217391304,125.0,162.0,8387.0,8422.0,184.0
140.04132231404958,11857.462809917355,125.0,155.0,11841.0,11874.0,121.0
179.5785531603946,4962.216112531969,128.0,230.0,4910.0,5014.0,5474.0
142.24,9378.04,130.0,155.0,9366.0,9390.0,25.0
144.81308411214954,10293.55140186916,130.0,160.0,10278.0,10309.0,107.0
148.1875,4501.357142857143,132.0,165.0,4486.0,4516.0,112.0
147.43421052631578,6318.578947368421,133.0,162.0,6304.0,6333.0,76.0
148.92631578947368,3123.926315789474,134.0,164.0,3109.0,3139.0,95.0
146.5,1009.0,135.0,158.0,997.0,1021.0,18.0
148.1578947368421,3477.157894736842,136.0,160.0,3465.0,3489.0,19.0
156.06744186046512,11654.618604651163,136.0,176.0,11632.0,11677.0,430.0
152.32258064516128,4185.4838709677415,139.0,166.0,4171.0,4200.0,62.0
150.35714285714286,5927.214285714285,139.0,162.0,5915.0,5939.0,14.0
157.10880829015545,9683.129533678757,139.0,176.0,9666.0,9700.0,193.0
153.61666666666667,1020.5166666666667,140.0,167.0,1006.0,1035.0,60.0
154.24242424242425,523.4242424242424,141.0,167.0,511.0,536.0,33.0
154.11363636363637,12023.795454545454,141.0,167.0,12010.0,12037.0,44.0
153.55555555555554,8478.777777777777,142.0,165.0,8466.0,8491.0,18.0
161.70391061452514,1479.2067039106146,145.0,179.0,1461.0,1497.0,179.0
158.36,11450.5,145.0,172.0,11437.0,11464.0,50.0
161.09859154929578,6938.760563380281,146.0,176.0,6921.0,6957.0,142.0
165.18951612903226,9296.423387096775,146.0,184.0,9278.0,9315.0,248.0
156.0,11342.0,146.0,166.0,11332.0,11352.0,1.0
160.49019607843138,7548.529411764706,147.0,174.0,7535.0,7562.0,51.0
162.75229357798165,6538.844036697248,148.0,178.0,6523.0,6555.0,109.0
162.42168674698794,6891.650602409639,148.0,177.0,6877.0,6906.0,83.0
163.53125,2391.421875,149.0,178.0,2378.0,2405.0,64.0
165.71891891891892,4896.848648648649,149.0,182.0,4879.0,4914.0,185.0
167.44827586206895,9084.295566502464,150.0,184.0,9066.0,9103.0,203.0
163.63333333333333,2922.366666666667,151.0,176.0,2910.0,2935.0,30.0
162.8181818181818,9592.818181818182,151.0,174.0,9581.0,9604.0,11.0
176.32745591939548,4438.317380352645,152.0,200.0,4420.0,4457.0,397.0
166.05769230769232,4551.942307692308,152.0,180.0,4539.0,4565.0,52.0
165.90322580645162,3339.548387096774,153.0,179.0,3327.0,3352.0,31.0
172.60337552742615,5045.15611814346,153.0,193.0,5027.0,5062.0,237.0
165.7,5296.15,153.0,178.0,5284.0,5308.0,20.0
251.95932123497525,8303.70897949564,153.0,347.0,8199.0,8402.0,21215.0
164.5,8961.5,154.0,175.0,8951.0,8972.0,4.0
169.85185185185185,10511.192592592593,154.0,186.0,10495.0,10528.0,135.0
177.8125,117.48579545454545,155.0,200.0,99.0,136.0,352.0
172.368,7447.864,157.0,187.0,7431.0,7465.0,125.0
173.0,8220.5,158.0,188.0,8206.0,8235.0,92.0
171.73809523809524,9190.809523809523,159.0,185.0,9177.0,9204.0,42.0
176.30573248407643,3314.541401273885,160.0,193.0,3298.0,3331.0,157.0
171.5,6302.0,160.0,183.0,6290.0,6314.0,14.0
171.28571428571428,7370.5,160.0,183.0,7359.0,7382.0,14.0
179.43478260869566,7627.282608695652,160.0,199.0,7606.0,7648.0,368.0
171.63636363636363,11622.454545454546,160.0,183.0,11611.0,11634.0,11.0
197.10204081632654,12074.472789115645,160.0,233.0,12048.0,12101.0,1176.0
184.65508365508364,52.03603603603604,161.0,208.0,23.0,81.0,777.0
173.16666666666666,11399.166666666666,162.0,184.0,11388.0,11410.0,6.0
178.89763779527559,159.2755905511811,163.0,194.0,143.0,176.0,127.0
175.6,7717.76,163.0,188.0,7706.0,7730.0,25.0
181.38048780487804,9038.073170731708,164.0,199.0,9020.0,9056.0,205.0
187.69088507265522,2110.7318361955085,166.0,210.0,2082.0,2140.0,757.0
178.83333333333334,6201.833333333333,168.0,190.0,6191.0,6213.0,6.0
188.9625850340136,9011.554421768707,168.0,210.0,8994.0,9030.0,294.0
184.89795918367346,300.5850340136054,169.0,201.0,284.0,317.0,147.0
185.046875,555.953125,171.0,199.0,542.0,570.0,64.0
186.0,5851.16806722689,171.0,201.0,5835.0,5867.0,119.0
183.42424242424244,8034.575757575758,171.0,196.0,8022.0,8047.0,33.0
186.62962962962962,1968.530864197531,172.0,201.0,1954.0,1983.0,81.0
186.37037037037038,6318.0,173.0,200.0,6304.0,6332.0,54.0
232.30031140521604,1411.2364733359284,174.0,289.0,1331.0,1491.0,10276.0
191.28787878787878,2232.060606060606,177.0,205.0,2218.0,2246.0,66.0
194.284,5151.252,177.0,211.0,5128.0,5174.0,250.0
189.90196078431373,7369.0392156862745,177.0,203.0,7355.0,7383.0,51.0
193.92045454545453,9306.568181818182,179.0,209.0,9292.0,9321.0,88.0
195.4418604651163,5876.197674418605,180.0,211.0,5862.0,5890.0,86.0
195.3913043478261,8713.891304347826,182.0,208.0,8700.0,8728.0,46.0
199.18796992481202,11384.045112781954,182.0,216.0,11369.0,11399.0,133.0
198.20833333333334,1643.96875,183.0,214.0,1629.0,1659.0,96.0
195.0909090909091,3145.909090909091,183.0,207.0,3134.0,3158.0,22.0
199.31012658227849,5559.0759493670885,183.0,215.0,5542.0,5576.0,158.0
194.28571428571428,8158.5,183.0,206.0,8147.0,8170.0,14.0
194.0,9531.714285714286,183.0,205.0,9521.0,9543.0,7.0
203.3724340175953,11643.571847507332,183.0,224.0,11624.0,11663.0,341.0
195.75,7133.666666666667,184.0,207.0,7122.0,7145.0,12.0
206.85046728971963,7817.3613707165105,184.0,234.0,7796.0,7838.0,321.0
198.5,397.5,185.0,212.0,384.0,411.0,56.0
245.88760699665053,2064.8790472646074,187.0,301.0,2011.0,2113.0,5374.0
200.34782608695653,6963.978260869565,187.0,214.0,6951.0,6977.0,46.0
202.16304347826087,7685.782608695652,187.0,217.0,7671.0,7701.0,92.0
198.5,10815.0,188.0,209.0,10805.0,10825.0,2.0
200.0,1477.0,190.0,210.0,1467.0,1487.0,1.0
205.4950495049505,4047.3465346534654,190.0,221.0,4032.0,4062.0,101.0
206.08391608391608,11968.377622377622,190.0,222.0,11952.0,11985.0,143.0
206.1098901098901,5691.978021978022,191.0,221.0,5677.0,5707.0,91.0
210.80582524271844,1107.9708737864078,193.0,228.0,1086.0,1128.0,206.0
206.82608695652175,2585.231884057971,193.0,221.0,2571.0,2600.0,69.0
208.42105263157896,8531.90350877193,193.0,224.0,8516.0,8548.0,114.0
208.92372881355934,9760.703389830509,193.0,225.0,9745.0,9776.0,118.0
208.54945054945054,3564.967032967033,194.0,223.0,3550.0,3580.0,91.0
210.31182795698925,800.2903225806451,195.0,226.0,786.0,815.0,93.0
208.5,1025.1666666666667,196.0,221.0,1012.0,1038.0,36.0
208.7058823529412,4744.5,196.0,222.0,4732.0,4757.0,34.0
207.6153846153846,5088.615384615385,196.0,219.0,5077.0,5100.0,13.0
214.06976744186048,7724.460465116279,196.0,232.0,7706.0,7743.0,215.0
211.89655172413794,4079.2241379310344,197.0,227.0,4063.0,4095.0,116.0
215.88888888888889,11461.539682539682,199.0,233.0,11440.0,11483.0,252.0
215.00877192982455,4599.5526315789475,200.0,230.0,4583.0,4616.0,114.0
217.69642857142858,9317.863095238095,200.0,235.0,9301.0,9334.0,168.0
225.68900804289544,275.24932975871315,201.0,251.0,258.0,294.0,373.0
215.7027027027027,8697.081081081082,202.0,229.0,8684.0,8710.0,37.0
219.92638036809817,4876.619631901841,203.0,237.0,4860.0,4893.0,163.0
217.07407407407408,8989.407407407407,205.0,229.0,8977.0,9002.0,27.0
220.8279569892473,398.06451612903226,207.0,235.0,382.0,414.0,93.0
221.11111111111111,11686.592592592593,207.0,235.0,11673.0,11700.0,54.0
219.5,3682.5,208.0,231.0,3671.0,3694.0,16.0
221.94915254237287,5423.8983050847455,208.0,236.0,5410.0,5438.0,59.0
225.61827956989248,2786.016129032258,209.0,243.0,2768.0,2804.0,186.0
232.02727272727273,3197.9068181818184,210.0,254.0,3177.0,3219.0,440.0
223.6341463414634,3878.731707317073,210.0,237.0,3866.0,3892.0,41.0
224.875,9250.5,210.0,239.0,9236.0,9265.0,80.0
222.1578947368421,9271.842105263158,210.0,234.0,9260.0,9284.0,19.0
223.11111111111111,590.1111111111111,211.0,236.0,578.0,603.0,27.0
224.0,11614.5,211.0,237.0,11601.0,11628.0,48.0
232.43636363636364,232.59636363636363,212.0,252.0,215.0,251.0,275.0
232.728,4426.596,214.0,251.0,4408.0,4445.0,250.0
229.14634146341464,5292.170731707317,214.0,244.0,5278.0,5306.0,82.0
232.25089605734766,7880.716845878136,214.0,250.0,7861.0,7901.0,279.0
236.1317157712305,8137.084922010398,215.0,258.0,8112.0,8163.0,577.0
226.5,1279.5,216.0,237.0,1269.0,1290.0,4.0
240.37128712871288,757.3993399339934,217.0,264.0,731.0,787.0,606.0
233.46774193548387,7538.556451612903,217.0,250.0,7523.0,7554.0,124.0
236.2446483180428,10864.779816513761,217.0,256.0,10845.0,10885.0,327.0
230.38888888888889,11943.388888888889,217.0,244.0,11930.0,11957.0,54.0
306.0677522881255,2581.9008677047427,218.0,389.0,2526.0,2632.0,8413.0
229.16666666666666,2994.8333333333335,218.0,240.0,2984.0,3006.0,6.0
232.12307692307692,10003.553846153845,218.0,246.0,9989.0,10018.0,65.0
229.0,7134.5,219.0,239.0,7124.0,7145.0,2.0
233.0,558.0,221.0,245.0,546.0,570.0,21.0
246.87654320987653,1794.0960219478739,221.0,273.0,1766.0,1823.0,729.0
241.17283950617283,11215.397119341564,221.0,261.0,11190.0,11239.0,486.0
232.7,11985.1,221.0,245.0,11973.0,11997.0,20.0
238.16037735849056,730.3962264150944,223.0,253.0,715.0,746.0,106.0
352.8738202247191,5129.572528089888,224.0,495.0,4926.0,5296.0,53400.0
242.87912087912088,127.7967032967033,225.0,260.0,111.0,145.0,182.0
246.8415300546448,510.85792349726773,226.0,268.0,488.0,533.0,366.0
244.91335740072202,1278.4440433212997,226.0,264.0,1259.0,1299.0,277.0
241.76984126984127,7339.18253968254,226.0,257.0,7323.0,7355.0,126.0
253.5504132231405,1652.0842975206613,228.0,279.0,1631.0,1674.0,605.0
240.5,1708.0,229.0,252.0,1697.0,1719.0,8.0
246.26829268292684,6114.90243902439,231.0,261.0,6101.0,6129.0,82.0
242.125,11169.875,231.0,253.0,11159.0,11181.0,8.0
243.58823529411765,12042.117647058823,232.0,255.0,12030.0,12054.0,17.0
245.8,7991.5,234.0,258.0,7979.0,8004.0,20.0
248.3272727272727,10123.563636363637,235.0,262.0,10110.0,10137.0,55.0
258.6507936507937,10436.805114638448,235.0,282.0,10399.0,10474.0,1134.0
248.96428571428572,878.9642857142857,236.0,261.0,866.0,892.0,28.0
253.6164383561644,6063.13698630137,237.0,271.0,6047.0,6079.0,146.0
277.83968839688396,4120.993439934399,238.0,321.0,4084.0,4155.0,2439.0
252.9126213592233,4450.9126213592235,238.0,268.0,4436.0,4466.0,103.0
251.13513513513513,10511.864864864865,238.0,264.0,10499.0,10525.0,37.0
255.93170731707318,7480.263414634146,239.0,273.0,7462.0,7498.0,205.0
281.8591603053435,6197.217175572519,240.0,324.0,6157.0,6234.0,2620.0
257.3385416666667,11456.432291666666,241.0,274.0,11438.0,11475.0,192.0
272.7935076645627,2372.745716862038,243.0,303.0,2341.0,2402.0,1109.0
258.7117117117117,6339.459459459459,243.0,274.0,6324.0,6355.0,111.0
257.58620689655174,137.72413793103448,245.0,270.0,125.0,150.0,29.0
259.1041666666667,6451.25,245.0,273.0,6438.0,6465.0,48.0
259.7551020408163,7440.081632653061,245.0,275.0,7424.0,7456.0,98.0
260.0,11075.875,246.0,274.0,11062.0,11090.0,56.0
265.00877192982455,6727.122807017544,247.0,283.0,6709.0,6746.0,228.0
265.375,1190.8809523809523,248.0,283.0,1174.0,1207.0,168.0
264.1575757575758,11008.436363636363,248.0,280.0,10988.0,11029.0,165.0
261.61538461538464,12035.25,248.0,275.0,12022.0,12049.0,52.0
265.0135135135135,9710.067567567568,251.0,279.0,9696.0,9725.0,74.0
265.21276595744683,11336.063829787234,252.0,278.0,11322.0,11350.0,47.0
268.89622641509436,11634.358490566037,252.0,286.0,11613.0,11655.0,212.0
270.1224489795918,9111.260204081633,253.0,287.0,9093.0,9129.0,196.0
272.60069444444446,164.09375,254.0,291.0,145.0,184.0,288.0
271.0705882352941,6444.4,256.0,286.0,6430.0,6459.0,85.0
268.6111111111111,8726.222222222223,256.0,281.0,8715.0,8738.0,18.0
273.77358490566036,10174.556603773584,256.0,291.0,10156.0,10193.0,212.0
271.95575221238937,9248.477876106195,257.0,287.0,9233.0,9264.0,113.0
273.625,4251.1796875,258.0,289.0,4235.0,4270.0,128.0
276.57798165137615,6823.467889908256,258.0,296.0,6802.0,6844.0,327.0
272.3695652173913,5509.108695652174,259.0,286.0,5496.0,5522.0,46.0
272.75,7588.75,261.0,285.0,7577.0,7601.0,20.0
274.09090909090907,7404.090909090909,262.0,286.0,7392.0,7416.0,22.0
278.57575757575756,11036.565656565657,264.0,293.0,11021.0,11053.0,99.0
281.16190476190474,7626.6,265.0,297.0,7612.0,7641.0,105.0
277.1111111111111,2991.222222222222,266.0,289.0,2980.0,3002.0,9.0
278.8235294117647,6106.441176470588,266.0,292.0,6094.0,6119.0,34.0
279.9,6409.2625,266.0,294.0,6394.0,6424.0,80.0
276.0,7095.0,266.0,286.0,7085.0,7105.0,1.0
302.6061865189289,1212.2899353647276,267.0,339.0,1175.0,1252.0,2166.0
279.7704918032787,7415.672131147541,267.0,293.0,7401.0,7431.0,61.0
280.55882352941177,8137.382352941177,267.0,294.0,8123.0,8152.0,68.0
284.79607843137256,879.6274509803922,268.0,302.0,860.0,899.0,255.0
281.1081081081081,1802.972972972973,268.0,294.0,1790.0,1816.0,37.0
